case_id,pipeline,modality,split,stratum,family,gold_status,repairable,method,predicted_cut,predicted_plan,predicted_cost,runtime_ms,optimal_set_membership,normalized_cost_regret,obligation_coverage,extra_elements,false_certification,full_recertification_success,partial_success,failed_steps,new_critical_violations,plan_cost,completed_steps
h10-c3:development:tabular-credit:00010,tabular-credit,tabular,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.020087998564122245,False,0.5,1.0,1,False,False,False,4,0,0,0
h10-c3:development:tabular-credit:00010,tabular-credit,tabular,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,greedy_cover,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.011481999536044896,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:tabular-credit:00010,tabular-credit,tabular,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.012092999895685352,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:tabular-credit:00010,tabular-credit,tabular,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""optimal-pair-01"", ""optimal-pair-23""]","[""authorize-route"", ""preflight-route"", ""optimal-pair-01"", ""optimal-pair-23""]",4.0,0.08844699914334342,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:tabular-credit:00011,tabular-credit,tabular,development,S3,missing_explanation,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.010148998626391403,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:tabular-credit:00011,tabular-credit,tabular,development,S3,missing_explanation,CERTIFIED_UNIQUE,True,simple_or,"[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]",8.5,0.00894699951459188,False,1.125,1.0,2,False,False,False,4,0,0,0
h10-c3:development:tabular-credit:00011,tabular-credit,tabular,development,S3,missing_explanation,CERTIFIED_UNIQUE,True,independent_if_else,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.012833999790018424,False,0.5,1.0,1,False,False,False,3,0,0,0
h10-c3:development:tabular-credit:00011,tabular-credit,tabular,development,S3,missing_explanation,CERTIFIED_UNIQUE,True,untyped_graph,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.012563999916892499,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:tabular-credit:00011,tabular-credit,tabular,development,S3,missing_explanation,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.020329000108176842,False,0.5,1.0,1,False,True,False,0,0,6.2,4
h10-c3:development:tabular-credit:00011,tabular-credit,tabular,development,S3,missing_explanation,CERTIFIED_UNIQUE,True,greedy_cover,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.011400999937904999,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:tabular-credit:00011,tabular-credit,tabular,development,S3,missing_explanation,CERTIFIED_UNIQUE,True,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.012142998457420617,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:tabular-credit:00011,tabular-credit,tabular,development,S3,missing_explanation,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""optimal-pair-23""]",4.0,0.08570200043322984,True,0.0,1.0,0,False,True,False,0,0,4.2,3
h10-c3:development:tabular-credit:00012,tabular-credit,tabular,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,schema_only,[],[],0,0.01394600076309871,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:tabular-credit:00012,tabular-credit,tabular,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,simple_or,"[""alternative-global-a"", ""alternative-global-b"", ""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""alternative-global-a"", ""alternative-global-b""]",16.5,0.011592001101234928,False,3.125,1.0,5,False,False,False,6,0,0,0
h10-c3:development:tabular-credit:00012,tabular-credit,tabular,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,independent_if_else,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.016491998394485563,False,0.5,1.0,2,False,False,False,3,0,0,0
h10-c3:development:tabular-credit:00012,tabular-credit,tabular,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,untyped_graph,"[""alternative-global-a""]","[""alternative-global-a""]",4.0,0.014627999917138368,True,0.0,1.0,0,False,False,False,1,0,0,0
h10-c3:development:tabular-credit:00012,tabular-credit,tabular,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.026731000616564415,False,0.5,1.0,2,False,True,False,0,0,6.2,4
h10-c3:development:tabular-credit:00012,tabular-credit,tabular,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,greedy_cover,"[""alternative-global-a""]","[""alternative-global-a""]",4.0,0.01375600004394073,True,0.0,1.0,0,False,False,False,1,0,0,0
h10-c3:development:tabular-credit:00012,tabular-credit,tabular,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.015759998859721236,False,0.125,1.0,1,False,False,False,2,0,0,0
h10-c3:development:tabular-credit:00012,tabular-credit,tabular,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,full_fuzzyxai,"[""alternative-global-b""]","[""preflight-route"", ""alternative-global-b""]",4.0,0.1333720010734396,True,0.0,1.0,0,False,True,False,0,0,4.2,2
h10-c3:development:tabular-credit:00013,tabular-credit,tabular,development,S4,non_repairable_component,CERTIFIED_MULTIPLE_OPTIMA,True,schema_only,[],[],0,0.014176999684423208,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:tabular-credit:00013,tabular-credit,tabular,development,S4,non_repairable_component,CERTIFIED_MULTIPLE_OPTIMA,True,simple_or,"[""alternative-global-a"", ""alternative-global-b"", ""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""alternative-global-a"", ""alternative-global-b""]",16.5,0.011591999282245524,False,3.125,1.0,5,False,False,False,6,0,0,0
h10-c3:development:tabular-credit:00013,tabular-credit,tabular,development,S4,non_repairable_component,CERTIFIED_MULTIPLE_OPTIMA,True,independent_if_else,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.016461999621242285,False,0.5,1.0,2,False,False,False,3,0,0,0
h10-c3:development:tabular-credit:00013,tabular-credit,tabular,development,S4,non_repairable_component,CERTIFIED_MULTIPLE_OPTIMA,True,untyped_graph,"[""alternative-global-a""]","[""alternative-global-a""]",4.0,0.01432699900760781,True,0.0,1.0,0,False,False,False,1,0,0,0
h10-c3:development:tabular-credit:00013,tabular-credit,tabular,development,S4,non_repairable_component,CERTIFIED_MULTIPLE_OPTIMA,True,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.026951000108965673,False,0.5,1.0,2,False,True,False,0,0,6.2,4
h10-c3:development:tabular-credit:00013,tabular-credit,tabular,development,S4,non_repairable_component,CERTIFIED_MULTIPLE_OPTIMA,True,greedy_cover,"[""alternative-global-a""]","[""alternative-global-a""]",4.0,0.014267001461121254,True,0.0,1.0,0,False,False,False,1,0,0,0
h10-c3:development:tabular-credit:00013,tabular-credit,tabular,development,S4,non_repairable_component,CERTIFIED_MULTIPLE_OPTIMA,True,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.019376999262021855,False,0.125,1.0,1,False,False,False,2,0,0,0
h10-c3:development:tabular-credit:00013,tabular-credit,tabular,development,S4,non_repairable_component,CERTIFIED_MULTIPLE_OPTIMA,True,full_fuzzyxai,"[""alternative-global-b""]","[""preflight-route"", ""alternative-global-b""]",4.0,0.13020599908486474,True,0.0,1.0,0,False,True,False,0,0,4.2,2
h10-c3:development:tabular-credit:00014,tabular-credit,tabular,development,S5,unknown_relation,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.013135000699548982,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:tabular-credit:00014,tabular-credit,tabular,development,S5,unknown_relation,CERTIFIED_UNIQUE,True,simple_or,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""unknown-relation-probe""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""unknown-relation-probe"", ""fallback-known-4""]",10.9,0.011692000043694861,False,1.0,1.0,3,True,False,False,6,0,0,0
h10-c3:development:tabular-credit:00014,tabular-credit,tabular,development,S5,unknown_relation,CERTIFIED_UNIQUE,True,independent_if_else,"[""fallback-known-4"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23"", ""fallback-known-4""]",8.0,0.016701000276952982,False,0.3333333333333333,1.0,1,False,False,False,4,0,0,0
h10-c3:development:tabular-credit:00014,tabular-credit,tabular,development,S5,unknown_relation,CERTIFIED_UNIQUE,True,untyped_graph,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.018574999558040872,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:tabular-credit:00014,tabular-credit,tabular,development,S5,unknown_relation,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""fallback-known-4"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23"", ""fallback-known-4""]",8.0,0.02626999958010856,False,0.3333333333333333,1.0,1,False,False,False,5,0,0,0
h10-c3:development:tabular-credit:00014,tabular-credit,tabular,development,S5,unknown_relation,CERTIFIED_UNIQUE,True,greedy_cover,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.016451000192319043,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:tabular-credit:00014,tabular-credit,tabular,development,S5,unknown_relation,CERTIFIED_UNIQUE,True,weighted_greedy,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.016591000530752353,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:tabular-credit:00014,tabular-credit,tabular,development,S5,unknown_relation,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""authorize-route"", ""preflight-route"", ""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",6.0,0.13559600120061077,True,0.0,1.0,0,False,True,False,0,0,6.3,5
h10-c3:development:tabular-credit:00015,tabular-credit,tabular,development,S5,composite_cross_layer_failure,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.014717001249664463,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:tabular-credit:00015,tabular-credit,tabular,development,S5,composite_cross_layer_failure,CERTIFIED_UNIQUE,True,simple_or,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""unknown-relation-probe""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""unknown-relation-probe"", ""fallback-known-4""]",10.9,0.01166199945146218,False,1.0,1.0,3,True,False,False,6,0,0,0
h10-c3:development:tabular-credit:00015,tabular-credit,tabular,development,S5,composite_cross_layer_failure,CERTIFIED_UNIQUE,True,independent_if_else,"[""fallback-known-4"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23"", ""fallback-known-4""]",8.0,0.016281001080642454,False,0.3333333333333333,1.0,1,False,False,False,4,0,0,0
h10-c3:development:tabular-credit:00015,tabular-credit,tabular,development,S5,composite_cross_layer_failure,CERTIFIED_UNIQUE,True,untyped_graph,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.017342999854008667,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:tabular-credit:00015,tabular-credit,tabular,development,S5,composite_cross_layer_failure,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""fallback-known-4"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23"", ""fallback-known-4""]",8.0,0.026278999939677306,False,0.3333333333333333,1.0,1,False,False,False,5,0,0,0
h10-c3:development:tabular-credit:00015,tabular-credit,tabular,development,S5,composite_cross_layer_failure,CERTIFIED_UNIQUE,True,greedy_cover,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.01593999877513852,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:tabular-credit:00015,tabular-credit,tabular,development,S5,composite_cross_layer_failure,CERTIFIED_UNIQUE,True,weighted_greedy,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.0163610002346104,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:tabular-credit:00015,tabular-credit,tabular,development,S5,composite_cross_layer_failure,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""authorize-route"", ""preflight-route"", ""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",6.0,0.13347200001589954,True,0.0,1.0,0,False,True,False,0,0,6.3,5
h10-c3:development:tabular-credit:00016,tabular-credit,tabular,development,S1,missing_provenance,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.0038779999158577994,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:tabular-credit:00016,tabular-credit,tabular,development,S1,missing_provenance,CERTIFIED_UNIQUE,True,simple_or,"[""direct-0""]","[""direct-0""]",1.0,0.00297599945042748,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:tabular-credit:00016,tabular-credit,tabular,development,S1,missing_provenance,CERTIFIED_UNIQUE,True,independent_if_else,"[""direct-0""]","[""direct-0""]",1.0,0.0041380008042324334,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:tabular-credit:00016,tabular-credit,tabular,development,S1,missing_provenance,CERTIFIED_UNIQUE,True,untyped_graph,"[""direct-0""]","[""direct-0""]",1.0,0.004046998583362438,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:tabular-credit:00016,tabular-credit,tabular,development,S1,missing_provenance,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""direct-0""]","[""direct-0""]",1.0,0.005650999810313806,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:tabular-credit:00016,tabular-credit,tabular,development,S1,missing_provenance,CERTIFIED_UNIQUE,True,greedy_cover,"[""direct-0""]","[""direct-0""]",1.0,0.003445999027462676,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:tabular-credit:00016,tabular-credit,tabular,development,S1,missing_provenance,CERTIFIED_UNIQUE,True,weighted_greedy,"[""direct-0""]","[""direct-0""]",1.0,0.003416000254219398,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:tabular-credit:00016,tabular-credit,tabular,development,S1,missing_provenance,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""direct-0""]","[""direct-0""]",1.0,0.13017600031162146,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:tabular-credit:00017,tabular-credit,tabular,development,S2,version_mismatch,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.00845600152388215,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:tabular-credit:00017,tabular-credit,tabular,development,S2,version_mismatch,CERTIFIED_UNIQUE,True,simple_or,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3"", ""expensive-global""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3"", ""expensive-global""]",10.3,0.007713999366387725,False,1.3953488372093026,1.0,1,False,True,False,0,0,10.3,5
h10-c3:development:tabular-credit:00017,tabular-credit,tabular,development,S2,version_mismatch,CERTIFIED_UNIQUE,True,independent_if_else,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.011891999747604132,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:tabular-credit:00017,tabular-credit,tabular,development,S2,version_mismatch,CERTIFIED_UNIQUE,True,untyped_graph,"[""expensive-global""]","[""expensive-global""]",6.0,0.010319001376046799,False,0.39534883720930236,1.0,0,False,True,False,0,0,6.0,1
h10-c3:development:tabular-credit:00017,tabular-credit,tabular,development,S2,version_mismatch,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.017763999494491145,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:tabular-credit:00017,tabular-credit,tabular,development,S2,version_mismatch,CERTIFIED_UNIQUE,True,greedy_cover,"[""expensive-global""]","[""expensive-global""]",6.0,0.00933699993765913,False,0.39534883720930236,1.0,0,False,True,False,0,0,6.0,1
h10-c3:development:tabular-credit:00017,tabular-credit,tabular,development,S2,version_mismatch,CERTIFIED_UNIQUE,True,weighted_greedy,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.014497001757263206,True,0.0,1.0,0,False,True,False,0,0,4.3,4
