case_id,template_id,template_hash,pipeline_family,modality,split,stratum,gold_status,repairable,method,predicted_cut,predicted_cost,runtime_ms,optimal_set_membership,raw_cost_regret,normalized_cost_regret,obligation_coverage,false_certification,full_recertification_success,recertification_status,remaining_critical_issues,new_critical_issues,remaining_critical_issue_count,new_critical_violation_count,all_required_postconditions_verified,completed_steps,failed_steps,plan_cost,before_trace_sha256,after_trace_sha256,graph_changed
sealed:tabular-energy:S3:1638283730:case:000,sealed:tabular-energy:S3:1638283730,e52349f7b8d1422484912ef2e7c61f0c392c0838d4a3ce11665d136fc6511fb1,tabular-energy,tabular,sealed,S3,CERTIFIED_UNIQUE,True,greedy_cover,"[""node:node-355f38cd07a8/field:_/violation:source_component"", ""node:node-4d5867ff2bda/field:_/violation:source_component""]",4.512600000000001,0.918910000109463,False,0.5,0.12460748641778395,1.0,False,True,full_success,(),(),0,0,True,2,0,9.0,a76183473c91159aa4dd62ab8111ad9e2775ad5dd41766f1ce03fbb5c1af0ee0,e030a0b9688a9ca36c295bca641d7e5679db1d48cbe8acc0d54b6345e22e9346,True
sealed:tabular-energy:S3:1638283730:case:000,sealed:tabular-energy:S3:1638283730,e52349f7b8d1422484912ef2e7c61f0c392c0838d4a3ce11665d136fc6511fb1,tabular-energy,tabular,sealed,S3,CERTIFIED_UNIQUE,True,weighted_greedy,"[""node:node-355f38cd07a8/field:_/violation:source_component"", ""node:node-4d5867ff2bda/field:_/violation:source_component""]",4.512600000000001,0.8862480008247076,False,0.5,0.12460748641778395,1.0,False,True,full_success,(),(),0,0,True,2,0,9.0,a76183473c91159aa4dd62ab8111ad9e2775ad5dd41766f1ce03fbb5c1af0ee0,e030a0b9688a9ca36c295bca641d7e5679db1d48cbe8acc0d54b6345e22e9346,True
sealed:tabular-energy:S3:1638283730:case:000,sealed:tabular-energy:S3:1638283730,e52349f7b8d1422484912ef2e7c61f0c392c0838d4a3ce11665d136fc6511fb1,tabular-energy,tabular,sealed,S3,CERTIFIED_UNIQUE,True,full_h10,"[""node:node-832c4e18538d/field:_/violation:source_component"", ""node:node-9e8a91ec30e8/field:_/violation:source_component""]",4.012600000000001,0.5707700001948979,True,0.0,0.0,1.0,False,True,full_success,(),(),0,0,True,3,0,17.0,a76183473c91159aa4dd62ab8111ad9e2775ad5dd41766f1ce03fbb5c1af0ee0,3b873516be145ca61dfabdddd3e99a0556d23301840f6274a078d19e6b5f8445,True
sealed:tabular-credit:S4:1269402443:case:000,sealed:tabular-credit:S4:1269402443,ace561372bec411b1dd2183775749e0891e766551ed26e0d5b083e1e2c2f6e0a,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,schema_only,[],0,0.99965299887117,False,,2.0,0.0,False,False,no_change,"('issue:sealed:tabular-credit:S4:1269402443:obligation-0', 'issue:sealed:tabular-credit:S4:1269402443:obligation-1', 'issue:sealed:tabular-credit:S4:1269402443:obligation-2', 'issue:sealed:tabular-credit:S4:1269402443:obligation-3')",(),4,0,True,0,0,0,eea5715748537f348e8f31d12c11b402365f5918b8d6dcfcfafedaf50c239e41,eea5715748537f348e8f31d12c11b402365f5918b8d6dcfcfafedaf50c239e41,False
sealed:tabular-credit:S4:1269402443:case:000,sealed:tabular-credit:S4:1269402443,ace561372bec411b1dd2183775749e0891e766551ed26e0d5b083e1e2c2f6e0a,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,simple_or,"[""contract:sealed:tabular-credit:S4:1269402443:obligation-0/field:registered_state_0/violation:contract_mismatch"", ""contract:sealed:tabular-credit:S4:1269402443:obligation-1/field:registered_state_1/violation:contract_mismatch"", ""contract:sealed:tabular-credit:S4:1269402443:obligation-2/field:registered_state_2/violation:contract_mismatch"", ""contract:sealed:tabular-credit:S4:1269402443:obligation-3/field:registered_state_3/violation:contract_mismatch"", ""node:node-3628c6a0924e/field:registered_state_0/violation:contract_mismatch"", ""node:node-3d9ad71cd6a6/field:_/violation:source_component"", ""node:node-3d9ad71cd6a6/field:registered_state_0/violation:contract_mismatch"", ""node:node-3d9ad71cd6a6/field:registered_state_1/violation:contract_mismatch"", ""node:node-3dd201920b0c/field:registered_state_3/violation:contract_mismatch"", ""node:node-52bbb257c9aa/field:registered_state_2/violation:contract_mismatch"", ""node:node-5d44a7109dde/field:_/violation:source_component"", ""node:node-5d44a7109dde/field:registered_state_0/violation:contract_mismatch"", ""node:node-5d44a7109dde/field:registered_state_2/violation:contract_mismatch"", ""node:node-5d44a7109dde/field:registered_state_3/violation:contract_mismatch"", ""node:node-6759a201c26a/field:_/violation:source_component"", ""node:node-6759a201c26a/field:registered_state_1/violation:contract_mismatch"", ""node:node-6759a201c26a/field:registered_state_3/violation:contract_mismatch"", ""node:node-763d6f9f5d11/field:_/violation:source_component"", ""node:node-763d6f9f5d11/field:registered_state_2/violation:contract_mismatch"", ""node:node-763d6f9f5d11/field:registered_state_3/violation:contract_mismatch"", ""node:node-e8a1931ae53b/field:registered_state_1/violation:contract_mismatch"", ""node:node-e9aa8032b0f0/field:_/violation:source_component"", ""node:node-e9aa8032b0f0/field:registered_state_0/violation:contract_mismatch"", ""node:node-e9aa8032b0f0/field:registered_state_2/violation:contract_mismatch"", ""node:node-f9dcc3a2b9dd/field:_/violation:source_component"", ""node:node-f9dcc3a2b9dd/field:registered_state_1/violation:contract_mismatch""]",1012.6932,0.960508999924059,False,1008.6288,248.1617950989076,1.0,False,False,partial_success,(),(),0,0,False,5,1,27.0,eea5715748537f348e8f31d12c11b402365f5918b8d6dcfcfafedaf50c239e41,dd94c3fe77574bd7d7c6c03bc00513918316a05392941ddf0bcd28d6d62f2105,True
sealed:tabular-credit:S4:1269402443:case:000,sealed:tabular-credit:S4:1269402443,ace561372bec411b1dd2183775749e0891e766551ed26e0d5b083e1e2c2f6e0a,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,independent_if_else,"[""node:node-3d9ad71cd6a6/field:_/violation:source_component"", ""node:node-6759a201c26a/field:_/violation:source_component"", ""node:node-763d6f9f5d11/field:_/violation:source_component""]",6.0966000000000005,1.1021870013792068,False,2.0322000000000005,0.5000000000000001,1.0,False,False,partial_success,"('issue:sealed:tabular-credit:S4:1269402443:obligation-0',)",(),1,0,False,2,1,17.0,eea5715748537f348e8f31d12c11b402365f5918b8d6dcfcfafedaf50c239e41,316f7d4e15d07d9bcc2e6004ad692ed36e6b8346c8da502a92e322b407239f94,True
sealed:tabular-credit:S4:1269402443:case:000,sealed:tabular-credit:S4:1269402443,ace561372bec411b1dd2183775749e0891e766551ed26e0d5b083e1e2c2f6e0a,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,untyped_graph,"[""node:node-3d9ad71cd6a6/field:_/violation:source_component"", ""node:node-5d44a7109dde/field:_/violation:source_component""]",4.5644,1.0213249988737516,False,0.5,0.12301938785552603,1.0,False,False,partial_success,"('issue:sealed:tabular-credit:S4:1269402443:obligation-1',)",(),1,0,False,1,1,2.0,eea5715748537f348e8f31d12c11b402365f5918b8d6dcfcfafedaf50c239e41,30359652c1d41dfbddd5d66e132d29c22f0d8fe9bdeaf91ac789b04de23ab910,True
sealed:tabular-credit:S4:1269402443:case:000,sealed:tabular-credit:S4:1269402443,ace561372bec411b1dd2183775749e0891e766551ed26e0d5b083e1e2c2f6e0a,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,typed_without_optimization,"[""node:node-3d9ad71cd6a6/field:_/violation:source_component"", ""node:node-6759a201c26a/field:_/violation:source_component"", ""node:node-763d6f9f5d11/field:_/violation:source_component""]",6.0966000000000005,1.0348100004193839,False,2.0322000000000005,0.5000000000000001,1.0,False,False,partial_success,"('issue:sealed:tabular-credit:S4:1269402443:obligation-0',)",(),1,0,False,2,1,17.0,eea5715748537f348e8f31d12c11b402365f5918b8d6dcfcfafedaf50c239e41,316f7d4e15d07d9bcc2e6004ad692ed36e6b8346c8da502a92e322b407239f94,True
sealed:tabular-credit:S4:1269402443:case:000,sealed:tabular-credit:S4:1269402443,ace561372bec411b1dd2183775749e0891e766551ed26e0d5b083e1e2c2f6e0a,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,greedy_cover,"[""node:node-3d9ad71cd6a6/field:_/violation:source_component"", ""node:node-5d44a7109dde/field:_/violation:source_component""]",4.5644,1.108378999560955,False,0.5,0.12301938785552603,1.0,False,False,partial_success,"('issue:sealed:tabular-credit:S4:1269402443:obligation-1',)",(),1,0,False,1,1,2.0,eea5715748537f348e8f31d12c11b402365f5918b8d6dcfcfafedaf50c239e41,30359652c1d41dfbddd5d66e132d29c22f0d8fe9bdeaf91ac789b04de23ab910,True
sealed:tabular-credit:S4:1269402443:case:000,sealed:tabular-credit:S4:1269402443,ace561372bec411b1dd2183775749e0891e766551ed26e0d5b083e1e2c2f6e0a,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,weighted_greedy,"[""node:node-3d9ad71cd6a6/field:_/violation:source_component"", ""node:node-5d44a7109dde/field:_/violation:source_component""]",4.5644,1.0132090010301908,False,0.5,0.12301938785552603,1.0,False,False,partial_success,"('issue:sealed:tabular-credit:S4:1269402443:obligation-1',)",(),1,0,False,1,1,2.0,eea5715748537f348e8f31d12c11b402365f5918b8d6dcfcfafedaf50c239e41,30359652c1d41dfbddd5d66e132d29c22f0d8fe9bdeaf91ac789b04de23ab910,True
sealed:tabular-credit:S4:1269402443:case:000,sealed:tabular-credit:S4:1269402443,ace561372bec411b1dd2183775749e0891e766551ed26e0d5b083e1e2c2f6e0a,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,full_h10,"[""node:node-3d9ad71cd6a6/field:_/violation:source_component"", ""node:node-763d6f9f5d11/field:_/violation:source_component""]",4.0644,0.8101139992504613,True,0.0,0.0,1.0,False,True,full_success,(),(),0,0,True,3,0,17.0,eea5715748537f348e8f31d12c11b402365f5918b8d6dcfcfafedaf50c239e41,4910061bb92961f14483bb5dc26db924afbe337abc9ef167cb5791f01727adeb,True
sealed:tabular-energy:S3:1951833058:case:000,sealed:tabular-energy:S3:1951833058,61da20b6df8bbc50b0c582fb90ef0d1dca94c4577eda3321f1f88e3d92c739c5,tabular-energy,tabular,sealed,S3,CERTIFIED_UNIQUE,True,schema_only,[],0,0.8185289989341982,False,,2.0,0.0,False,False,no_change,"('issue:sealed:tabular-energy:S3:1951833058:obligation-0', 'issue:sealed:tabular-energy:S3:1951833058:obligation-1', 'issue:sealed:tabular-energy:S3:1951833058:obligation-2', 'issue:sealed:tabular-energy:S3:1951833058:obligation-3')",(),4,0,True,0,0,0,1d41b927fec6fccdcda07a08eee8e011cef7a459d514e5c52fff5c945d5b764e,1d41b927fec6fccdcda07a08eee8e011cef7a459d514e5c52fff5c945d5b764e,False
sealed:tabular-energy:S3:1951833058:case:000,sealed:tabular-energy:S3:1951833058,61da20b6df8bbc50b0c582fb90ef0d1dca94c4577eda3321f1f88e3d92c739c5,tabular-energy,tabular,sealed,S3,CERTIFIED_UNIQUE,True,simple_or,"[""contract:sealed:tabular-energy:S3:1951833058:obligation-0/field:registered_state_0/violation:contract_mismatch"", ""contract:sealed:tabular-energy:S3:1951833058:obligation-1/field:registered_state_1/violation:contract_mismatch"", ""contract:sealed:tabular-energy:S3:1951833058:obligation-2/field:registered_state_2/violation:contract_mismatch"", ""contract:sealed:tabular-energy:S3:1951833058:obligation-3/field:registered_state_3/violation:contract_mismatch"", ""node:node-30f9727048f8/field:registered_state_2/violation:contract_mismatch"", ""node:node-408ac1782359/field:registered_state_1/violation:contract_mismatch"", ""node:node-4fe4cd866aaa/field:_/violation:source_component"", ""node:node-4fe4cd866aaa/field:registered_state_0/violation:contract_mismatch"", ""node:node-4fe4cd866aaa/field:registered_state_2/violation:contract_mismatch"", ""node:node-4fe4cd866aaa/field:registered_state_3/violation:contract_mismatch"", ""node:node-6524a6f60eb0/field:_/violation:source_component"", ""node:node-6524a6f60eb0/field:registered_state_0/violation:contract_mismatch"", ""node:node-6524a6f60eb0/field:registered_state_1/violation:contract_mismatch"", ""node:node-73875201cc15/field:registered_state_0/violation:contract_mismatch"", ""node:node-91f7e61cc5bf/field:registered_state_3/violation:contract_mismatch"", ""node:node-a27343dc9e19/field:_/violation:source_component"", ""node:node-a27343dc9e19/field:registered_state_2/violation:contract_mismatch"", ""node:node-a27343dc9e19/field:registered_state_3/violation:contract_mismatch"", ""node:node-bbd4177d8d41/field:_/violation:source_component"", ""node:node-bbd4177d8d41/field:registered_state_1/violation:contract_mismatch""]",808.5772,0.7802370000717929,False,804.5386,199.21225177041543,1.0,False,False,partial_success,(),(),0,0,False,3,1,18.0,1d41b927fec6fccdcda07a08eee8e011cef7a459d514e5c52fff5c945d5b764e,2e3a306cd90a7bed82ed12bd5f1c6fb3b2083d1036e2729ffd86ad6794e652f5,True
sealed:tabular-energy:S3:1951833058:case:000,sealed:tabular-energy:S3:1951833058,61da20b6df8bbc50b0c582fb90ef0d1dca94c4577eda3321f1f88e3d92c739c5,tabular-energy,tabular,sealed,S3,CERTIFIED_UNIQUE,True,independent_if_else,"[""node:node-6524a6f60eb0/field:_/violation:source_component"", ""node:node-a27343dc9e19/field:_/violation:source_component""]",4.038600000000001,0.8020280001801439,True,0.0,0.0,1.0,False,False,partial_success,"('issue:sealed:tabular-energy:S3:1951833058:obligation-0', 'issue:sealed:tabular-energy:S3:1951833058:obligation-1')",(),2,0,False,1,1,9.0,1d41b927fec6fccdcda07a08eee8e011cef7a459d514e5c52fff5c945d5b764e,70ff4e6edbed3189aa493ebbfa49c1d44bab4f7b6180a69c5c3168c766c20063,True
sealed:tabular-energy:S3:1951833058:case:000,sealed:tabular-energy:S3:1951833058,61da20b6df8bbc50b0c582fb90ef0d1dca94c4577eda3321f1f88e3d92c739c5,tabular-energy,tabular,sealed,S3,CERTIFIED_UNIQUE,True,untyped_graph,"[""node:node-4fe4cd866aaa/field:_/violation:source_component"", ""node:node-6524a6f60eb0/field:_/violation:source_component""]",4.538600000000001,1.1815170000772923,False,0.5,0.12380527905709897,1.0,False,False,partial_success,"('issue:sealed:tabular-energy:S3:1951833058:obligation-1',)",(),1,0,False,1,1,2.0,1d41b927fec6fccdcda07a08eee8e011cef7a459d514e5c52fff5c945d5b764e,fda75ee01d3417eb4b4eea8d6a78c87bbd204b8bb70edcbd112bb459b563446b,True
sealed:tabular-energy:S3:1951833058:case:000,sealed:tabular-energy:S3:1951833058,61da20b6df8bbc50b0c582fb90ef0d1dca94c4577eda3321f1f88e3d92c739c5,tabular-energy,tabular,sealed,S3,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""node:node-6524a6f60eb0/field:_/violation:source_component"", ""node:node-a27343dc9e19/field:_/violation:source_component""]",4.038600000000001,0.8982110011857003,True,0.0,0.0,1.0,False,False,partial_success,"('issue:sealed:tabular-energy:S3:1951833058:obligation-0', 'issue:sealed:tabular-energy:S3:1951833058:obligation-1')",(),2,0,False,1,1,9.0,1d41b927fec6fccdcda07a08eee8e011cef7a459d514e5c52fff5c945d5b764e,70ff4e6edbed3189aa493ebbfa49c1d44bab4f7b6180a69c5c3168c766c20063,True
sealed:tabular-energy:S3:1951833058:case:000,sealed:tabular-energy:S3:1951833058,61da20b6df8bbc50b0c582fb90ef0d1dca94c4577eda3321f1f88e3d92c739c5,tabular-energy,tabular,sealed,S3,CERTIFIED_UNIQUE,True,greedy_cover,"[""node:node-4fe4cd866aaa/field:_/violation:source_component"", ""node:node-6524a6f60eb0/field:_/violation:source_component""]",4.538600000000001,0.8278780005639419,False,0.5,0.12380527905709897,1.0,False,False,partial_success,"('issue:sealed:tabular-energy:S3:1951833058:obligation-1',)",(),1,0,False,1,1,2.0,1d41b927fec6fccdcda07a08eee8e011cef7a459d514e5c52fff5c945d5b764e,fda75ee01d3417eb4b4eea8d6a78c87bbd204b8bb70edcbd112bb459b563446b,True
sealed:tabular-energy:S3:1951833058:case:000,sealed:tabular-energy:S3:1951833058,61da20b6df8bbc50b0c582fb90ef0d1dca94c4577eda3321f1f88e3d92c739c5,tabular-energy,tabular,sealed,S3,CERTIFIED_UNIQUE,True,weighted_greedy,"[""node:node-4fe4cd866aaa/field:_/violation:source_component"", ""node:node-6524a6f60eb0/field:_/violation:source_component""]",4.538600000000001,0.8225680012401426,False,0.5,0.12380527905709897,1.0,False,False,partial_success,"('issue:sealed:tabular-energy:S3:1951833058:obligation-1',)",(),1,0,False,1,1,2.0,1d41b927fec6fccdcda07a08eee8e011cef7a459d514e5c52fff5c945d5b764e,fda75ee01d3417eb4b4eea8d6a78c87bbd204b8bb70edcbd112bb459b563446b,True
sealed:tabular-energy:S3:1951833058:case:000,sealed:tabular-energy:S3:1951833058,61da20b6df8bbc50b0c582fb90ef0d1dca94c4577eda3321f1f88e3d92c739c5,tabular-energy,tabular,sealed,S3,CERTIFIED_UNIQUE,True,full_h10,"[""node:node-6524a6f60eb0/field:_/violation:source_component"", ""node:node-a27343dc9e19/field:_/violation:source_component""]",4.038600000000001,0.5994650000502588,True,0.0,0.0,1.0,False,True,full_success,(),(),0,0,True,3,0,17.0,1d41b927fec6fccdcda07a08eee8e011cef7a459d514e5c52fff5c945d5b764e,5fc530683e4a7717f030e2c0a6777527e3d6a4774014c8d02eba4a07f259d30d,True
sealed:image-quality:S5:332799303:case:000,sealed:image-quality:S5:332799303,f8b73063950b00d03541cb6b6262ddde4f53b9a21f792dea53002b1d0a483e77,image-quality,image,sealed,S5,CERTIFIED_UNIQUE,True,schema_only,[],0,1.2890409998362884,False,,2.0,0.0,False,False,no_change,"('issue:sealed:image-quality:S5:332799303:obligation-0', 'issue:sealed:image-quality:S5:332799303:obligation-1', 'issue:sealed:image-quality:S5:332799303:obligation-2', 'issue:sealed:image-quality:S5:332799303:obligation-3', 'issue:sealed:image-quality:S5:332799303:obligation-4')",(),5,0,True,0,0,0,04e73a38bae0a602864dce19881505d08fb07f41071fcef25da8af27be934126,04e73a38bae0a602864dce19881505d08fb07f41071fcef25da8af27be934126,False
sealed:image-quality:S5:332799303:case:000,sealed:image-quality:S5:332799303,f8b73063950b00d03541cb6b6262ddde4f53b9a21f792dea53002b1d0a483e77,image-quality,image,sealed,S5,CERTIFIED_UNIQUE,True,simple_or,"[""contract:sealed:image-quality:S5:332799303:obligation-0/field:registered_state_0/violation:contract_mismatch"", ""contract:sealed:image-quality:S5:332799303:obligation-1/field:registered_state_1/violation:contract_mismatch"", ""contract:sealed:image-quality:S5:332799303:obligation-2/field:registered_state_2/violation:contract_mismatch"", ""contract:sealed:image-quality:S5:332799303:obligation-3/field:registered_state_3/violation:contract_mismatch"", ""contract:sealed:image-quality:S5:332799303:obligation-4/field:registered_state_4/violation:contract_mismatch"", ""edge:edge-bfebb4b7d15b/field:registered_state_4/violation:contract_mismatch"", ""node:node-0208eea85ee2/field:_/violation:source_component"", ""node:node-0208eea85ee2/field:registered_state_1/violation:contract_mismatch"", ""node:node-079719eba1ad/field:_/violation:source_component"", ""node:node-079719eba1ad/field:registered_state_0/violation:contract_mismatch"", ""node:node-079719eba1ad/field:registered_state_1/violation:contract_mismatch"", ""node:node-0ba7a7a4f18d/field:registered_state_4/violation:contract_mismatch"", ""node:node-13883d657f90/field:registered_state_3/violation:contract_mismatch"", ""node:node-13c79e8869c1/field:registered_state_0/violation:contract_mismatch"", ""node:node-4e7367dd56c7/field:_/violation:source_component"", ""node:node-4e7367dd56c7/field:registered_state_4/violation:contract_mismatch"", ""node:node-5c1bb3d116a4/field:_/violation:source_component"", ""node:node-5c1bb3d116a4/field:registered_state_0/violation:contract_mismatch"", ""node:node-5c1bb3d116a4/field:registered_state_2/violation:contract_mismatch"", ""node:node-5c1bb3d116a4/field:registered_state_3/violation:contract_mismatch"", ""node:node-6a19edb2447c/field:registered_state_1/violation:contract_mismatch"", ""node:node-6a19edb2447c/field:registered_state_4/violation:contract_mismatch"", ""node:node-92accb95140a/field:_/violation:source_component"", ""node:node-92accb95140a/field:registered_state_2/violation:contract_mismatch"", ""node:node-92accb95140a/field:registered_state_3/violation:contract_mismatch"", ""node:node-d61014d71b8b/field:registered_state_2/violation:contract_mismatch""]",1060.658,1.2718189991574036,False,1054.6432,175.34135798364036,1.0,False,False,partial_success,(),(),0,0,False,4,1,26.0,04e73a38bae0a602864dce19881505d08fb07f41071fcef25da8af27be934126,009760f7733270f782c04855b837ec5ef456a1662e9fae4a42f6b45f0f3c42ae,True
