case_id,pipeline_id,modality,split,case_type,severity,unknown,insufficient_evidence,method,predicted_status,source_precision,source_recall,source_f1,source_jaccard,repair_precision,repair_recall,repair_f1,repair_jaccard,cut_precision,cut_recall,cut_f1,cut_jaccard,cut_exact,cut_cost_regret,repair_cost_regret,extra_repair_actions,recertified,false_certification,false_block,abstained,false_concrete_unknown,runtime_ms,trace
tabular_tree_a-development-0029,tabular_tree_a,tabular,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.028432999897631817,
tabular_tree_a-development-0029,tabular_tree_a,tabular,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.055545000122947386,
tabular_tree_a-development-0029,tabular_tree_a,tabular,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.18581299991637934,eca3d46da97d240e6abb7aff18b6ba7121c002e3348b5c3298fb4f7b63347bda
tabular_tree_a-development-0030,tabular_tree_a,tabular,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.02011800006584963,
tabular_tree_a-development-0030,tabular_tree_a,tabular,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.019737000002351124,
tabular_tree_a-development-0030,tabular_tree_a,tabular,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.034143999982916284,8d018540d703ab617695e9ff20cd260f50139b2c90b814a085f3c7faf8d75873
tabular_tree_a-development-0031,tabular_tree_a,tabular,development,composite,moderate,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.02827399976013112,
tabular_tree_a-development-0031,tabular_tree_a,tabular,development,composite,moderate,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.06860099983896362,
tabular_tree_a-development-0031,tabular_tree_a,tabular,development,composite,moderate,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.18493099969418836,b6b674aa800471dbf3bc42a6fe11768b457a060b7c5aa70904db80f27cd1d418
tabular_tree_a-development-0032,tabular_tree_a,tabular,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,0.0,0,False,0.0,0.0,False,0.0,0.026440000056027202,
tabular_tree_a-development-0032,tabular_tree_a,tabular,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,0.0,0,False,0.0,0.0,False,0.0,0.06453200012401794,
tabular_tree_a-development-0032,tabular_tree_a,tabular,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.18275699994774186,123597497afce6cba32fe9b9a0436389d8a28c96f70927d75836b7351db54f60
tabular_tree_a-development-0033,tabular_tree_a,tabular,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.026369999886810547,
tabular_tree_a-development-0033,tabular_tree_a,tabular,development,composite,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.06811899993408588,
tabular_tree_a-development-0033,tabular_tree_a,tabular,development,composite,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.20239400009813835,9cd8cba336c1683a338c5a41b4ce316d90483c6a8d876f16e2481756e6045608
tabular_tree_a-development-0034,tabular_tree_a,tabular,development,composite,moderate,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,6.0,0.0,0,False,0.0,0.0,False,0.0,0.03160999995088787,
tabular_tree_a-development-0034,tabular_tree_a,tabular,development,composite,moderate,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,6.0,0.0,0,False,0.0,0.0,False,0.0,0.06194700017658761,
tabular_tree_a-development-0034,tabular_tree_a,tabular,development,composite,moderate,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.36024299970449647,bfc29aea833bfd18efb924c0944db84a1b7e3100a3d0dd4ac54ab09de82e5e07
tabular_tree_a-development-0035,tabular_tree_a,tabular,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.019968000287917675,
tabular_tree_a-development-0035,tabular_tree_a,tabular,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.019607000012911158,
tabular_tree_a-development-0035,tabular_tree_a,tabular,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.021640999875671696,eef722a898619e36a602435a7abfde9e6c95bb82a72074303edab26396639713
tabular_tree_a-development-0036,tabular_tree_a,tabular,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,6.0,0.0,0,False,0.0,0.0,False,0.0,0.028032999580318574,
tabular_tree_a-development-0036,tabular_tree_a,tabular,development,composite,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,6.0,0.0,0,False,0.0,0.0,False,0.0,0.09519100012767012,
tabular_tree_a-development-0036,tabular_tree_a,tabular,development,composite,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.18466099982106243,0bbfa9ee2db0d830dd8ad111cc26707be6cd652705c6774d08c5c7d3110efad8
tabular_tree_a-development-0037,tabular_tree_a,tabular,development,unknown_ambiguous,moderate,True,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,1.0,0.022792999970988603,
tabular_tree_a-development-0037,tabular_tree_a,tabular,development,unknown_ambiguous,moderate,True,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,1.0,0.04333200013206806,
tabular_tree_a-development-0037,tabular_tree_a,tabular,development,unknown_ambiguous,moderate,True,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,1.0,0.16119499969136086,ebfcfd18b5fb6666403f306029156014c302f8ca9b150b2dd4a3207a07d30bb6
tabular_tree_a-development-0038,tabular_tree_a,tabular,development,unknown_ambiguous,severe,True,True,independent_if_else,insufficient_evidence,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,False,0.0,0.0,True,0.0,0.030208000225684373,
tabular_tree_a-development-0038,tabular_tree_a,tabular,development,unknown_ambiguous,severe,True,True,typed_route_without_cut,insufficient_evidence,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,False,0.0,0.0,True,0.0,0.05708900016543339,
tabular_tree_a-development-0038,tabular_tree_a,tabular,development,unknown_ambiguous,severe,True,True,full_h10,insufficient_evidence,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,True,0.0,0.0,True,0.0,0.17704600031720474,1534e23c3358da844e81cd14baad36294e6d68b2ba0e7d505d194c5c4e328f5f
tabular_tree_a-development-0039,tabular_tree_a,tabular,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.03931499986720155,
tabular_tree_a-development-0039,tabular_tree_a,tabular,development,composite,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.07493300017813453,
tabular_tree_a-development-0039,tabular_tree_a,tabular,development,composite,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.19362799957889365,4a5e41b1c2df825206852438d3695a302a26466576a641f9b794293a11a65d55
tabular_tree_a-development-0040,tabular_tree_a,tabular,development,unknown_ambiguous,moderate,True,True,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.2,0.0,37.0,0.0,0,False,0.0,0.0,False,1.0,0.03320299992992659,
tabular_tree_a-development-0040,tabular_tree_a,tabular,development,unknown_ambiguous,moderate,True,True,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.2,0.0,37.0,0.0,0,False,0.0,0.0,False,1.0,0.03531700031089713,
tabular_tree_a-development-0040,tabular_tree_a,tabular,development,unknown_ambiguous,moderate,True,True,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.4,0.25,0.0,36.0,0.0,0,True,0.0,0.0,False,1.0,0.19884800030922634,12f0b056bebcc0204179bbcba252454e6a5fbc7a79a251ee323295b387ce162c
tabular_tree_a-development-0041,tabular_tree_a,tabular,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.03360399978191708,
tabular_tree_a-development-0041,tabular_tree_a,tabular,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.08593300026404904,
tabular_tree_a-development-0041,tabular_tree_a,tabular,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.30894600013198215,e0c4223955d65fdadd7446737f6422bcf3ddd158c77518d6ede705014176a49a
tabular_tree_a-development-0042,tabular_tree_a,tabular,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.02289400026711519,
tabular_tree_a-development-0042,tabular_tree_a,tabular,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.0214010001400311,
tabular_tree_a-development-0042,tabular_tree_a,tabular,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.026741000056063058,f058bc7748e7e3b1a914f1ef131408ac31f611ca49c6fb5e865e11f8dcf479f4
tabular_tree_a-development-0043,tabular_tree_a,tabular,development,unknown_ambiguous,moderate,True,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.6666666666666666,0.5,0.3333333333333333,0.0,37.0,0.0,0,False,0.0,0.0,False,1.0,0.038733000110369176,
tabular_tree_a-development-0043,tabular_tree_a,tabular,development,unknown_ambiguous,moderate,True,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.6666666666666666,0.5,0.3333333333333333,0.0,37.0,0.0,0,False,0.0,0.0,False,1.0,0.06200800044098287,
tabular_tree_a-development-0043,tabular_tree_a,tabular,development,unknown_ambiguous,moderate,True,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5714285714285715,0.4,0.0,36.0,0.0,0,True,0.0,0.0,False,1.0,0.2801109999381879,035b452d844b406b85a15636cccbd913bbf242a9c865b2201e712ca2471a6b51
tabular_tree_a-development-0044,tabular_tree_a,tabular,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,6.0,0.0,0,False,0.0,0.0,False,0.0,0.03444599997237674,
tabular_tree_a-development-0044,tabular_tree_a,tabular,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,6.0,0.0,0,False,0.0,0.0,False,0.0,0.06399099993359414,
tabular_tree_a-development-0044,tabular_tree_a,tabular,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.1909319998958381,493bde7711e1417b4f7f918159e736bedd329ebc66fc38f6ae96dd38766a6cfd
tabular_tree_a-development-0045,tabular_tree_a,tabular,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.027291000151308253,
tabular_tree_a-development-0045,tabular_tree_a,tabular,development,composite,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.050055000428983476,
tabular_tree_a-development-0045,tabular_tree_a,tabular,development,composite,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.16746699975556112,1af40ad84320bc473459e499301fd7bdaf7e6c59fdbe28112110a340ec90bdec
tabular_tree_a-development-0046,tabular_tree_a,tabular,development,unknown_ambiguous,moderate,True,True,independent_if_else,insufficient_evidence,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,0.4,0.6666666666666666,0.5,0.3333333333333333,0.0,37.0,4.0,2,False,0.0,0.0,True,0.0,0.043912999899475835,
tabular_tree_a-development-0046,tabular_tree_a,tabular,development,unknown_ambiguous,moderate,True,True,typed_route_without_cut,insufficient_evidence,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,0.4,0.6666666666666666,0.5,0.3333333333333333,0.0,37.0,4.0,2,False,0.0,0.0,True,0.0,0.076454999998532,
tabular_tree_a-development-0046,tabular_tree_a,tabular,development,unknown_ambiguous,moderate,True,True,full_h10,insufficient_evidence,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,0.5,0.6666666666666666,0.5714285714285715,0.4,0.0,36.0,4.0,2,True,0.0,0.0,True,0.0,0.2625279998937913,159f9410ac05c6e167c8ca5fa941ec8d8ead63ee129a6d963b6376ad3b05d822
tabular_tree_a-development-0047,tabular_tree_a,tabular,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.027893000151379965,
tabular_tree_a-development-0047,tabular_tree_a,tabular,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.07030300002952572,
tabular_tree_a-development-0047,tabular_tree_a,tabular,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.1765049996720336,2515c87dcb522de2af42954b99c7a3b85f9172a9704e507d94f155ccc53d5ee6
tabular_tree_a-development-0048,tabular_tree_a,tabular,development,unknown_ambiguous,subtle,True,True,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.2,0.0,37.0,0.0,0,False,0.0,0.0,False,1.0,0.03344300012031454,
tabular_tree_a-development-0048,tabular_tree_a,tabular,development,unknown_ambiguous,subtle,True,True,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.2,0.0,37.0,0.0,0,False,0.0,0.0,False,1.0,0.03374400012035039,
tabular_tree_a-development-0048,tabular_tree_a,tabular,development,unknown_ambiguous,subtle,True,True,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.4,0.25,0.0,36.0,0.0,0,True,0.0,0.0,False,1.0,0.1841600001171173,88fb70abd4676848771583e93934696ee10539b5c8c977f5c0cec53a9a81f79b
tabular_tree_a-development-0049,tabular_tree_a,tabular,development,composite,moderate,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,1.0,0.0,0,False,0.0,0.0,False,0.0,0.030899000194040127,
tabular_tree_a-development-0049,tabular_tree_a,tabular,development,composite,moderate,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,1.0,0.0,0,False,0.0,0.0,False,0.0,0.07016300014583976,
tabular_tree_a-development-0049,tabular_tree_a,tabular,development,composite,moderate,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.17905999993672594,4d13b965e11f545610923eb09bfaae692eb3cabb3d4478ea35bfc5829c7b7d7b
tabular_tree_a-development-0050,tabular_tree_a,tabular,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,4.0,0.0,0,False,0.0,0.0,False,0.0,0.03002700032084249,
tabular_tree_a-development-0050,tabular_tree_a,tabular,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,4.0,0.0,0,False,0.0,0.0,False,0.0,0.06018499971105484,
tabular_tree_a-development-0050,tabular_tree_a,tabular,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.1759339997988718,f63015e1b818b1f10825d11b0e86eafc888d2c9c29bcf0494cd6b4d5edd0e564
tabular_tree_a-development-0051,tabular_tree_a,tabular,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.03142000014122459,
tabular_tree_a-development-0051,tabular_tree_a,tabular,development,composite,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.06023500009177951,
tabular_tree_a-development-0051,tabular_tree_a,tabular,development,composite,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.21761300013167784,b42182c3e97dabcc46418b89c1572560dbf2857a8659651656fa1e731101831b
tabular_tree_a-development-0052,tabular_tree_a,tabular,development,composite,moderate,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.030558000162272947,
tabular_tree_a-development-0052,tabular_tree_a,tabular,development,composite,moderate,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.07604399979754817,
tabular_tree_a-development-0052,tabular_tree_a,tabular,development,composite,moderate,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.18140399970434373,a37d8d94e8b563277cb156b5e5247ccb38e3b6e3f48c7fb4883af13e79d1144d
tabular_tree_a-development-0053,tabular_tree_a,tabular,development,single,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.022932999854674563,
tabular_tree_a-development-0053,tabular_tree_a,tabular,development,single,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.06011400000716094,
tabular_tree_a-development-0053,tabular_tree_a,tabular,development,single,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.24857100015651667,70ad51e752c58ca0721f6305993781e6afe773765cf1a15b786c38efbcb0c9e6
tabular_tree_a-development-0054,tabular_tree_a,tabular,development,single,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.07056399999783025,
tabular_tree_a-development-0054,tabular_tree_a,tabular,development,single,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.07693599991398514,
tabular_tree_a-development-0054,tabular_tree_a,tabular,development,single,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.24490499981766334,0e2978681782d07df243a70a3c86835ef7e3292d9613ef1832b75e34a058806e
tabular_tree_a-development-0055,tabular_tree_a,tabular,development,unknown_ambiguous,moderate,True,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.0,19.0,0.0,0,False,0.0,0.0,False,1.0,0.03929500007870956,
tabular_tree_a-development-0055,tabular_tree_a,tabular,development,unknown_ambiguous,moderate,True,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.0,19.0,0.0,0,False,0.0,0.0,False,1.0,0.0662249999550113,
tabular_tree_a-development-0055,tabular_tree_a,tabular,development,unknown_ambiguous,moderate,True,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.0,19.0,0.0,0,True,0.0,0.0,False,1.0,0.30573999993066536,0776cf3619aed44fca77bb5a48bea42b686c3c523b16a6f118a14bdafa54750a
tabular_tree_a-development-0056,tabular_tree_a,tabular,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.03501700030028587,
tabular_tree_a-development-0056,tabular_tree_a,tabular,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.029707000066991895,
tabular_tree_a-development-0056,tabular_tree_a,tabular,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.0421089998781099,e237ecabb43f8f1ebd7bfa7610cb594ddc23da672f82b1d562df6e896c55de7f
